Time,Oxygen Level,Pulse Rate,Motion,O2 Reminder,PR Reminder
01:55:14 Jan 06 2021,97,74,1,0,0
01:55:16 Jan 06 2021,97,73,0,0,0
01:55:18 Jan 06 2021,97,72,1,0,0
01:55:20 Jan 06 2021,96,66,0,0,0
01:55:22 Jan 06 2021,95,65,0,0,0
01:55:24 Jan 06 2021,94,69,0,0,0
01:55:26 Jan 06 2021,95,66,0,0,0
01:55:28 Jan 06 2021,95,73,0,0,0
01:55:30 Jan 06 2021,95,77,0,0,0
01:55:32 Jan 06 2021,94,77,0,0,0
01:55:34 Jan 06 2021,93,79,0,0,0
01:55:36 Jan 06 2021,93,80,0,0,0
01:55:38 Jan 06 2021,93,80,0,0,0
01:55:40 Jan 06 2021,94,77,0,0,0
01:55:42 Jan 06 2021,94,75,0,0,0
01:55:44 Jan 06 2021,95,72,0,0,0
01:55:46 Jan 06 2021,96,70,0,0,0
01:55:48 Jan 06 2021,96,70,0,0,0
01:55:50 Jan 06 2021,97,70,0,0,0
01:55:52 Jan 06 2021,97,71,0,0,0
01:55:54 Jan 06 2021,97,71,0,0,0
01:55:56 Jan 06 2021,97,72,0,0,0
01:55:58 Jan 06 2021,97,71,0,0,0
01:56:00 Jan 06 2021,97,71,0,0,0
01:56:02 Jan 06 2021,97,71,0,0,0
01:56:04 Jan 06 2021,97,72,0,0,0
01:56:06 Jan 06 2021,97,73,0,0,0
01:56:08 Jan 06 2021,97,72,0,0,0
01:56:10 Jan 06 2021,97,73,0,0,0
01:56:12 Jan 06 2021,97,73,1,0,0
01:56:14 Jan 06 2021,97,72,0,0,0
01:56:16 Jan 06 2021,96,73,0,0,0
01:56:18 Jan 06 2021,96,73,0,0,0
01:56:20 Jan 06 2021,96,72,0,0,0
01:56:22 Jan 06 2021,95,72,0,0,0
01:56:24 Jan 06 2021,94,70,0,0,0
01:56:26 Jan 06 2021,94,70,0,0,0
01:56:28 Jan 06 2021,93,70,0,0,0
01:56:30 Jan 06 2021,93,71,0,0,0
01:56:32 Jan 06 2021,93,71,0,0,0
01:56:34 Jan 06 2021,93,71,0,0,0
01:56:36 Jan 06 2021,92,71,0,0,0
01:56:38 Jan 06 2021,92,71,0,0,0
01:56:40 Jan 06 2021,92,70,1,0,0
01:56:42 Jan 06 2021,92,69,1,0,0
01:56:44 Jan 06 2021,93,70,0,0,0
01:56:46 Jan 06 2021,93,67,1,0,0
01:56:48 Jan 06 2021,93,60,0,0,0
01:56:50 Jan 06 2021,94,61,1,0,0
01:56:52 Jan 06 2021,95,59,0,0,0
01:56:54 Jan 06 2021,96,66,0,0,0
01:56:56 Jan 06 2021,97,72,0,0,0
01:56:58 Jan 06 2021,97,70,0,0,0
01:57:00 Jan 06 2021,97,69,1,0,0
01:57:02 Jan 06 2021,97,68,1,0,0
01:57:04 Jan 06 2021,97,67,0,0,0
01:57:06 Jan 06 2021,97,68,0,0,0
01:57:08 Jan 06 2021,97,68,0,0,0
01:57:10 Jan 06 2021,97,61,0,0,0
01:57:12 Jan 06 2021,97,53,0,0,0
01:57:14 Jan 06 2021,97,51,0,0,0
01:57:16 Jan 06 2021,97,48,0,0,0
01:57:18 Jan 06 2021,97,51,0,0,0
01:57:20 Jan 06 2021,97,52,0,0,0
01:57:22 Jan 06 2021,97,49,1,0,0
01:57:24 Jan 06 2021,97,48,0,0,0
01:57:26 Jan 06 2021,97,46,0,0,0
01:57:28 Jan 06 2021,97,46,1,0,0
01:57:30 Jan 06 2021,96,50,0,0,0
01:57:32 Jan 06 2021,96,58,0,0,0
01:57:34 Jan 06 2021,95,60,0,0,0
01:57:36 Jan 06 2021,95,62,0,0,0
01:57:38 Jan 06 2021,95,54,0,0,0
01:57:40 Jan 06 2021,95,54,0,0,0
01:57:42 Jan 06 2021,95,54,0,0,0
01:57:44 Jan 06 2021,95,53,0,0,0
01:57:46 Jan 06 2021,95,53,0,0,0
01:57:48 Jan 06 2021,96,53,0,0,0
01:57:50 Jan 06 2021,96,51,0,0,0
01:57:52 Jan 06 2021,96,52,0,0,0
01:57:54 Jan 06 2021,96,52,0,0,0
01:57:56 Jan 06 2021,95,55,0,0,0
01:57:58 Jan 06 2021,95,62,0,0,0
01:58:00 Jan 06 2021,95,66,0,0,0
01:58:02 Jan 06 2021,95,69,0,0,0
01:58:04 Jan 06 2021,95,67,0,0,0
01:58:06 Jan 06 2021,96,62,0,0,0
01:58:08 Jan 06 2021,96,60,0,0,0
01:58:10 Jan 06 2021,96,64,0,0,0
01:58:12 Jan 06 2021,96,72,0,0,0
01:58:14 Jan 06 2021,96,76,1,0,0
01:58:16 Jan 06 2021,96,77,0,0,0
01:58:18 Jan 06 2021,96,77,0,0,0
01:58:20 Jan 06 2021,95,75,0,0,0
01:58:22 Jan 06 2021,95,77,0,0,0
01:58:24 Jan 06 2021,95,77,0,0,0
01:58:26 Jan 06 2021,95,76,0,0,0
01:58:28 Jan 06 2021,95,77,0,0,0
01:58:30 Jan 06 2021,95,77,0,0,0
01:58:32 Jan 06 2021,95,78,1,0,0
01:58:34 Jan 06 2021,94,79,1,0,0
01:58:36 Jan 06 2021,94,79,1,0,0
01:58:38 Jan 06 2021,93,78,1,0,0
01:58:40 Jan 06 2021,93,79,0,0,0
01:58:42 Jan 06 2021,93,78,0,0,0
01:58:44 Jan 06 2021,94,77,1,0,0
01:58:46 Jan 06 2021,95,78,0,0,0
01:58:48 Jan 06 2021,96,78,1,0,0
01:58:50 Jan 06 2021,96,77,0,0,0
01:58:52 Jan 06 2021,97,76,0,0,0
01:58:54 Jan 06 2021,97,75,0,0,0
01:58:56 Jan 06 2021,97,74,0,0,0
01:58:58 Jan 06 2021,97,74,0,0,0
01:59:00 Jan 06 2021,97,75,0,0,0
01:59:02 Jan 06 2021,97,75,0,0,0
01:59:04 Jan 06 2021,97,70,1,0,0
01:59:06 Jan 06 2021,97,64,0,0,0
01:59:08 Jan 06 2021,97,58,0,0,0
01:59:10 Jan 06 2021,97,59,0,0,0
01:59:12 Jan 06 2021,97,62,0,0,0
01:59:14 Jan 06 2021,97,69,0,0,0
01:59:16 Jan 06 2021,96,76,0,0,0
01:59:18 Jan 06 2021,95,75,1,0,0
01:59:20 Jan 06 2021,95,76,1,0,0
01:59:22 Jan 06 2021,95,77,0,0,0
01:59:24 Jan 06 2021,95,77,0,0,0
01:59:26 Jan 06 2021,95,77,0,0,0
01:59:28 Jan 06 2021,95,78,0,0,0
01:59:30 Jan 06 2021,95,77,0,0,0
01:59:32 Jan 06 2021,95,77,0,0,0
01:59:34 Jan 06 2021,95,77,0,0,0
01:59:36 Jan 06 2021,95,77,1,0,0
01:59:38 Jan 06 2021,94,73,0,0,0
01:59:40 Jan 06 2021,93,69,0,0,0
01:59:42 Jan 06 2021,92,64,0,0,0
01:59:44 Jan 06 2021,91,63,0,0,0
01:59:46 Jan 06 2021,92,64,0,0,0
01:59:48 Jan 06 2021,93,65,0,0,0
01:59:50 Jan 06 2021,94,70,0,0,0
01:59:52 Jan 06 2021,95,69,0,0,0
01:59:54 Jan 06 2021,96,75,0,0,0
01:59:56 Jan 06 2021,96,74,0,0,0
01:59:58 Jan 06 2021,97,73,0,0,0
02:00:00 Jan 06 2021,97,73,0,0,0
02:00:02 Jan 06 2021,97,75,0,0,0
02:00:04 Jan 06 2021,97,76,0,0,0
02:00:06 Jan 06 2021,97,77,0,0,0
02:00:08 Jan 06 2021,97,77,0,0,0
02:00:10 Jan 06 2021,97,76,0,0,0
02:00:12 Jan 06 2021,97,77,0,0,0
02:00:14 Jan 06 2021,97,77,0,0,0
02:00:16 Jan 06 2021,97,77,0,0,0
02:00:18 Jan 06 2021,97,77,0,0,0
02:00:20 Jan 06 2021,97,80,0,0,0
02:00:22 Jan 06 2021,96,81,1,0,0
02:00:24 Jan 06 2021,96,79,1,0,0
02:00:26 Jan 06 2021,96,82,1,0,0
02:00:28 Jan 06 2021,95,81,1,0,0
02:00:30 Jan 06 2021,95,81,1,0,0
02:00:32 Jan 06 2021,94,84,1,0,0
02:00:34 Jan 06 2021,94,81,1,0,0
02:00:36 Jan 06 2021,93,78,0,0,0
02:00:38 Jan 06 2021,93,78,0,0,0
02:00:40 Jan 06 2021,92,78,0,0,0
02:00:42 Jan 06 2021,92,79,0,0,0
02:00:44 Jan 06 2021,91,79,0,0,0
02:00:46 Jan 06 2021,91,80,0,0,0
02:00:48 Jan 06 2021,90,79,0,0,0
02:00:50 Jan 06 2021,89,75,0,0,0
02:00:52 Jan 06 2021,88,76,0,0,0
02:00:54 Jan 06 2021,88,75,0,0,0
02:00:56 Jan 06 2021,89,80,0,0,0
02:00:58 Jan 06 2021,89,79,0,0,0
02:01:00 Jan 06 2021,90,79,0,0,0
02:01:02 Jan 06 2021,92,81,0,0,0
02:01:04 Jan 06 2021,93,81,1,0,0
02:01:06 Jan 06 2021,95,81,0,0,0
02:01:08 Jan 06 2021,96,79,0,0,0
02:01:10 Jan 06 2021,97,76,0,0,0
02:01:12 Jan 06 2021,98,74,0,0,0
02:01:14 Jan 06 2021,98,73,0,0,0
02:01:16 Jan 06 2021,98,75,0,0,0
02:01:18 Jan 06 2021,98,77,0,0,0
02:01:20 Jan 06 2021,98,78,0,0,0
02:01:22 Jan 06 2021,98,79,0,0,0
02:01:24 Jan 06 2021,98,80,0,0,0
02:01:26 Jan 06 2021,98,80,0,0,0
02:01:28 Jan 06 2021,98,80,0,0,0
02:01:30 Jan 06 2021,98,80,1,0,0
02:01:32 Jan 06 2021,98,80,0,0,0
02:01:34 Jan 06 2021,98,80,0,0,0
02:01:36 Jan 06 2021,97,82,0,0,0
02:01:38 Jan 06 2021,97,81,0,0,0
02:01:40 Jan 06 2021,97,81,0,0,0
02:01:42 Jan 06 2021,97,83,0,0,0
02:01:44 Jan 06 2021,97,83,1,0,0
02:01:46 Jan 06 2021,97,83,0,0,0
02:01:48 Jan 06 2021,97,79,0,0,0
02:01:50 Jan 06 2021,97,81,1,0,0
02:01:52 Jan 06 2021,97,83,0,0,0
02:01:54 Jan 06 2021,97,83,0,0,0
02:01:56 Jan 06 2021,96,72,0,0,0
02:01:58 Jan 06 2021,94,61,0,0,0
02:02:00 Jan 06 2021,93,53,0,0,0
02:02:02 Jan 06 2021,92,47,0,0,0
02:02:04 Jan 06 2021,92,52,0,0,0
02:02:06 Jan 06 2021,93,54,0,0,0
02:02:08 Jan 06 2021,92,51,0,0,0
02:02:10 Jan 06 2021,92,51,0,0,0
02:02:12 Jan 06 2021,93,49,0,0,0
02:02:14 Jan 06 2021,93,48,0,0,0
02:02:16 Jan 06 2021,93,49,0,0,0
02:02:18 Jan 06 2021,94,48,0,0,0
02:02:20 Jan 06 2021,93,49,0,0,0
02:02:22 Jan 06 2021,95,52,0,0,0
02:02:24 Jan 06 2021,95,52,0,0,0
02:02:26 Jan 06 2021,95,52,0,0,0
02:02:28 Jan 06 2021,96,55,2,0,0
02:02:30 Jan 06 2021,97,57,13,0,0
02:02:32 Jan 06 2021,97,55,9,0,0
02:02:34 Jan 06 2021,97,54,10,0,0
02:02:36 Jan 06 2021,97,54,8,0,0
02:02:38 Jan 06 2021,97,54,0,0,0
02:02:40 Jan 06 2021,97,54,0,0,0
02:02:42 Jan 06 2021,97,54,0,0,0
02:02:44 Jan 06 2021,97,54,0,0,0
02:02:46 Jan 06 2021,97,54,0,0,0
02:02:48 Jan 06 2021,96,56,0,0,0
02:02:50 Jan 06 2021,95,53,0,0,0
02:02:52 Jan 06 2021,95,55,0,0,0
02:02:54 Jan 06 2021,94,58,0,0,0
02:02:56 Jan 06 2021,96,59,0,0,0
02:02:58 Jan 06 2021,97,62,0,0,0
02:03:00 Jan 06 2021,96,62,0,0,0
02:03:02 Jan 06 2021,96,63,0,0,0
02:03:04 Jan 06 2021,96,64,1,0,0
02:03:06 Jan 06 2021,96,64,0,0,0
02:03:08 Jan 06 2021,96,64,0,0,0
02:03:10 Jan 06 2021,96,64,0,0,0
02:03:12 Jan 06 2021,96,64,0,0,0
02:03:14 Jan 06 2021,97,64,0,0,0
02:03:16 Jan 06 2021,97,60,0,0,0
02:03:18 Jan 06 2021,97,60,1,0,0
02:03:20 Jan 06 2021,97,59,0,0,0
02:03:22 Jan 06 2021,97,58,0,0,0
02:03:24 Jan 06 2021,97,65,0,0,0
02:03:26 Jan 06 2021,97,63,0,0,0
02:03:28 Jan 06 2021,97,65,0,0,0
02:03:30 Jan 06 2021,97,66,0,0,0
02:03:32 Jan 06 2021,97,65,0,0,0
02:03:34 Jan 06 2021,97,65,0,0,0
02:03:36 Jan 06 2021,97,65,0,0,0
02:03:38 Jan 06 2021,97,65,0,0,0
02:03:40 Jan 06 2021,97,65,0,0,0
02:03:42 Jan 06 2021,97,65,0,0,0
02:03:44 Jan 06 2021,97,61,0,0,0
02:03:46 Jan 06 2021,97,60,0,0,0
02:03:48 Jan 06 2021,97,58,0,0,0
02:03:50 Jan 06 2021,97,59,0,0,0
02:03:52 Jan 06 2021,97,59,0,0,0
02:03:54 Jan 06 2021,97,59,0,0,0
02:03:56 Jan 06 2021,97,59,0,0,0
02:03:58 Jan 06 2021,97,57,1,0,0
02:04:00 Jan 06 2021,96,53,1,0,0
02:04:02 Jan 06 2021,96,51,0,0,0
02:04:04 Jan 06 2021,96,50,0,0,0
02:04:06 Jan 06 2021,96,49,0,0,0
02:04:08 Jan 06 2021,96,49,0,0,0
02:04:10 Jan 06 2021,96,44,1,0,0
02:04:12 Jan 06 2021,96,40,0,0,0
02:04:14 Jan 06 2021,96,38,1,0,0
02:04:16 Jan 06 2021,96,38,0,0,0
02:04:18 Jan 06 2021,96,38,0,0,0
02:04:20 Jan 06 2021,96,38,0,0,0
02:04:22 Jan 06 2021,96,38,0,0,0
02:04:24 Jan 06 2021,96,38,0,0,0
02:04:26 Jan 06 2021,96,38,1,0,0
02:04:28 Jan 06 2021,96,39,0,0,0
02:04:30 Jan 06 2021,96,43,0,0,0
02:04:32 Jan 06 2021,96,44,0,0,0
02:04:34 Jan 06 2021,96,46,1,0,0
02:04:36 Jan 06 2021,96,46,0,0,0
02:04:38 Jan 06 2021,95,44,0,0,0
02:04:40 Jan 06 2021,95,41,1,0,0
02:04:42 Jan 06 2021,95,39,0,0,0
02:04:44 Jan 06 2021,95,38,1,0,0
02:04:46 Jan 06 2021,95,38,0,0,0
02:04:48 Jan 06 2021,95,41,1,0,0
02:04:50 Jan 06 2021,94,46,0,0,0
02:04:52 Jan 06 2021,95,46,0,0,0
02:04:54 Jan 06 2021,94,48,0,0,0
02:04:56 Jan 06 2021,95,47,0,0,0
02:04:58 Jan 06 2021,95,47,0,0,0
02:05:00 Jan 06 2021,95,45,0,0,0
02:05:02 Jan 06 2021,95,46,0,0,0
02:05:04 Jan 06 2021,95,42,0,0,0
02:05:06 Jan 06 2021,95,39,0,0,0
02:05:08 Jan 06 2021,95,38,0,0,0
02:05:10 Jan 06 2021,95,36,1,0,0
02:05:12 Jan 06 2021,95,37,0,0,0
02:05:14 Jan 06 2021,95,37,1,0,0
02:05:16 Jan 06 2021,95,37,1,0,0
02:05:18 Jan 06 2021,95,36,1,0,0
02:05:20 Jan 06 2021,95,36,0,0,0
02:05:22 Jan 06 2021,95,36,0,0,0
02:05:24 Jan 06 2021,95,35,0,0,0
02:05:26 Jan 06 2021,95,42,1,0,0
02:05:28 Jan 06 2021,95,44,0,0,0
02:05:30 Jan 06 2021,95,46,1,0,0
02:05:32 Jan 06 2021,95,48,0,0,0
02:05:34 Jan 06 2021,95,43,1,0,0
02:05:36 Jan 06 2021,95,43,0,0,0
02:05:38 Jan 06 2021,95,44,1,0,0
02:05:40 Jan 06 2021,95,44,1,0,0
02:05:42 Jan 06 2021,95,44,0,0,0
02:05:44 Jan 06 2021,95,44,0,0,0
02:05:46 Jan 06 2021,95,44,1,0,0
02:05:48 Jan 06 2021,95,44,0,0,0
02:05:50 Jan 06 2021,95,44,0,0,0
02:05:52 Jan 06 2021,95,44,0,0,0
02:05:54 Jan 06 2021,95,44,1,0,0
02:05:56 Jan 06 2021,95,44,0,0,0
02:05:58 Jan 06 2021,95,44,1,0,0
02:06:00 Jan 06 2021,95,44,0,0,0
02:06:02 Jan 06 2021,95,51,1,0,0
02:06:04 Jan 06 2021,95,60,2,0,0
02:06:06 Jan 06 2021,95,68,7,0,0
02:06:08 Jan 06 2021,95,74,6,0,0
02:06:10 Jan 06 2021,95,72,4,0,0
02:06:12 Jan 06 2021,95,73,10,0,0
02:06:14 Jan 06 2021,95,73,3,0,0
02:06:16 Jan 06 2021,95,74,0,0,0
02:06:18 Jan 06 2021,95,73,11,0,0
02:06:20 Jan 06 2021,95,73,10,0,0
02:06:22 Jan 06 2021,95,73,1,0,0
02:06:24 Jan 06 2021,95,73,7,0,0
02:06:26 Jan 06 2021,95,73,11,0,0
02:06:28 Jan 06 2021,95,74,8,0,0
02:06:30 Jan 06 2021,95,74,1,0,0
02:06:32 Jan 06 2021,95,74,0,0,0
02:06:34 Jan 06 2021,95,77,0,0,0
02:06:36 Jan 06 2021,95,79,0,0,0
02:06:38 Jan 06 2021,95,81,0,0,0
02:06:40 Jan 06 2021,95,80,0,0,0
02:06:42 Jan 06 2021,95,79,0,0,0
02:06:44 Jan 06 2021,96,78,0,0,0
02:06:46 Jan 06 2021,97,76,1,0,0
02:06:48 Jan 06 2021,98,75,0,0,0
02:06:50 Jan 06 2021,98,75,0,0,0
02:06:52 Jan 06 2021,98,75,0,0,0
02:06:54 Jan 06 2021,98,75,0,0,0
02:06:56 Jan 06 2021,98,75,0,0,0
02:06:58 Jan 06 2021,98,77,0,0,0
02:07:00 Jan 06 2021,97,79,0,0,0
02:07:02 Jan 06 2021,97,78,0,0,0
02:07:04 Jan 06 2021,97,78,0,0,0
02:07:06 Jan 06 2021,97,79,0,0,0
02:07:08 Jan 06 2021,97,78,0,0,0
02:07:10 Jan 06 2021,97,78,0,0,0
02:07:12 Jan 06 2021,97,78,0,0,0
02:07:14 Jan 06 2021,97,75,0,0,0
02:07:16 Jan 06 2021,97,75,0,0,0
02:07:18 Jan 06 2021,97,76,0,0,0
02:07:20 Jan 06 2021,96,75,0,0,0
02:07:22 Jan 06 2021,97,75,0,0,0
02:07:24 Jan 06 2021,97,75,0,0,0
02:07:26 Jan 06 2021,96,75,0,0,0
02:07:28 Jan 06 2021,96,75,0,0,0
02:07:30 Jan 06 2021,95,75,0,0,0
02:07:32 Jan 06 2021,95,75,0,0,0
02:07:34 Jan 06 2021,95,74,0,0,0
02:07:36 Jan 06 2021,95,74,0,0,0
02:07:38 Jan 06 2021,95,75,0,0,0
02:07:40 Jan 06 2021,96,75,0,0,0
02:07:42 Jan 06 2021,97,74,0,0,0
02:07:44 Jan 06 2021,97,73,0,0,0
02:07:46 Jan 06 2021,97,71,0,0,0
02:07:48 Jan 06 2021,97,71,0,0,0
02:07:50 Jan 06 2021,97,70,0,0,0
02:07:52 Jan 06 2021,97,69,0,0,0
02:07:54 Jan 06 2021,97,68,0,0,0
02:07:56 Jan 06 2021,97,70,0,0,0
02:07:58 Jan 06 2021,97,70,0,0,0
02:08:00 Jan 06 2021,97,67,2,0,0
02:08:02 Jan 06 2021,97,66,0,0,0
02:08:04 Jan 06 2021,97,64,0,0,0
02:08:06 Jan 06 2021,97,67,0,0,0
02:08:08 Jan 06 2021,97,66,0,0,0
02:08:10 Jan 06 2021,97,65,0,0,0
02:08:12 Jan 06 2021,97,65,1,0,0
02:08:14 Jan 06 2021,96,67,0,0,0
02:08:16 Jan 06 2021,96,71,0,0,0
02:08:18 Jan 06 2021,96,73,0,0,0
02:08:20 Jan 06 2021,96,73,0,0,0
02:08:22 Jan 06 2021,97,74,0,0,0
02:08:24 Jan 06 2021,96,73,0,0,0
02:08:26 Jan 06 2021,95,73,0,0,0
02:08:28 Jan 06 2021,94,73,0,0,0
02:08:30 Jan 06 2021,93,72,0,0,0
02:08:32 Jan 06 2021,93,71,0,0,0
02:08:34 Jan 06 2021,93,71,0,0,0
02:08:36 Jan 06 2021,93,71,0,0,0
02:08:38 Jan 06 2021,94,71,0,0,0
02:08:40 Jan 06 2021,94,71,0,0,0
02:08:42 Jan 06 2021,95,71,0,0,0
02:08:44 Jan 06 2021,96,70,0,0,0
02:08:46 Jan 06 2021,97,68,0,0,0
02:08:48 Jan 06 2021,98,67,0,0,0
02:08:50 Jan 06 2021,98,68,0,0,0
02:08:52 Jan 06 2021,98,71,0,0,0
02:08:54 Jan 06 2021,98,73,0,0,0
02:08:56 Jan 06 2021,98,74,0,0,0
02:08:58 Jan 06 2021,97,71,0,0,0
02:09:00 Jan 06 2021,97,69,0,0,0
02:09:02 Jan 06 2021,97,69,0,0,0
02:09:04 Jan 06 2021,97,67,0,0,0
02:09:06 Jan 06 2021,97,68,0,0,0
02:09:08 Jan 06 2021,97,68,0,0,0
02:09:10 Jan 06 2021,97,68,0,0,0
02:09:12 Jan 06 2021,97,68,0,0,0
02:09:14 Jan 06 2021,97,69,0,0,0
02:09:16 Jan 06 2021,96,69,0,0,0
02:09:18 Jan 06 2021,95,69,0,0,0
02:09:20 Jan 06 2021,95,67,0,0,0
02:09:22 Jan 06 2021,95,63,0,0,0
02:09:24 Jan 06 2021,94,65,0,0,0
02:09:26 Jan 06 2021,95,64,0,0,0
02:09:28 Jan 06 2021,95,64,0,0,0
02:09:30 Jan 06 2021,95,66,0,0,0
02:09:32 Jan 06 2021,95,64,0,0,0
02:09:34 Jan 06 2021,94,64,0,0,0
02:09:36 Jan 06 2021,94,65,0,0,0
02:09:38 Jan 06 2021,93,64,0,0,0
02:09:40 Jan 06 2021,94,65,0,0,0
02:09:42 Jan 06 2021,94,64,0,0,0
02:09:44 Jan 06 2021,94,63,0,0,0
02:09:46 Jan 06 2021,94,64,0,0,0
02:09:48 Jan 06 2021,95,63,0,0,0
02:09:50 Jan 06 2021,96,64,0,0,0
02:09:52 Jan 06 2021,97,64,0,0,0
02:09:54 Jan 06 2021,97,65,0,0,0
02:09:56 Jan 06 2021,98,67,0,0,0
02:09:58 Jan 06 2021,98,69,0,0,0
02:10:00 Jan 06 2021,98,69,0,0,0
02:10:02 Jan 06 2021,98,69,0,0,0
02:10:04 Jan 06 2021,98,70,0,0,0
02:10:06 Jan 06 2021,98,70,0,0,0
02:10:08 Jan 06 2021,98,71,0,0,0
02:10:10 Jan 06 2021,98,71,0,0,0
02:10:12 Jan 06 2021,98,71,0,0,0
02:10:14 Jan 06 2021,97,71,1,0,0
02:10:16 Jan 06 2021,97,69,4,0,0
02:10:18 Jan 06 2021,97,70,0,0,0
02:10:20 Jan 06 2021,97,71,0,0,0
02:10:22 Jan 06 2021,97,72,1,0,0
02:10:24 Jan 06 2021,97,74,1,0,0
02:10:26 Jan 06 2021,96,74,0,0,0
02:10:28 Jan 06 2021,96,75,0,0,0
02:10:30 Jan 06 2021,95,74,1,0,0
02:10:32 Jan 06 2021,95,75,0,0,0
02:10:34 Jan 06 2021,94,75,0,0,0
02:10:36 Jan 06 2021,94,76,0,0,0
02:10:38 Jan 06 2021,95,77,0,0,0
02:10:40 Jan 06 2021,96,77,0,0,0
02:10:42 Jan 06 2021,97,78,0,0,0
02:10:44 Jan 06 2021,94,79,0,0,0
02:10:46 Jan 06 2021,93,81,0,0,0
02:10:48 Jan 06 2021,93,82,0,0,0
02:10:50 Jan 06 2021,95,82,0,0,0
02:10:52 Jan 06 2021,97,82,0,0,0
02:10:54 Jan 06 2021,97,81,0,0,0
02:10:56 Jan 06 2021,97,80,1,0,0
02:10:58 Jan 06 2021,97,80,0,0,0
02:11:00 Jan 06 2021,97,80,0,0,0
02:11:02 Jan 06 2021,97,72,0,0,0
02:11:04 Jan 06 2021,97,70,0,0,0
02:11:06 Jan 06 2021,97,73,0,0,0
02:11:08 Jan 06 2021,97,71,0,0,0
02:11:10 Jan 06 2021,97,71,0,0,0
02:11:12 Jan 06 2021,97,70,0,0,0
02:11:14 Jan 06 2021,97,72,0,0,0
02:11:16 Jan 06 2021,97,69,0,0,0
02:11:18 Jan 06 2021,97,72,0,0,0
02:11:20 Jan 06 2021,97,73,0,0,0
02:11:22 Jan 06 2021,97,73,0,0,0
02:11:24 Jan 06 2021,97,74,0,0,0
02:11:26 Jan 06 2021,97,74,1,0,0
02:11:28 Jan 06 2021,96,76,0,0,0
02:11:30 Jan 06 2021,97,77,1,0,0
02:11:32 Jan 06 2021,96,78,1,0,0
02:11:34 Jan 06 2021,96,78,0,0,0
02:11:36 Jan 06 2021,96,81,0,0,0
02:11:38 Jan 06 2021,96,81,0,0,0
02:11:40 Jan 06 2021,96,80,0,0,0
02:11:42 Jan 06 2021,96,80,0,0,0
02:11:44 Jan 06 2021,95,81,1,0,0
02:11:46 Jan 06 2021,94,81,0,0,0
02:11:48 Jan 06 2021,92,80,0,0,0
02:11:50 Jan 06 2021,91,81,0,0,0
02:11:52 Jan 06 2021,91,81,1,0,0
02:11:54 Jan 06 2021,91,81,0,0,0
02:11:56 Jan 06 2021,92,81,0,0,0
02:11:58 Jan 06 2021,92,81,0,0,0
02:12:00 Jan 06 2021,92,81,0,0,0
02:12:02 Jan 06 2021,92,81,0,0,0
02:12:04 Jan 06 2021,93,81,0,0,0
02:12:06 Jan 06 2021,94,81,0,0,0
02:12:08 Jan 06 2021,95,81,0,0,0
02:12:10 Jan 06 2021,96,81,0,0,0
02:12:12 Jan 06 2021,96,81,0,0,0
02:12:14 Jan 06 2021,97,81,0,0,0
02:12:16 Jan 06 2021,97,80,0,0,0
02:12:18 Jan 06 2021,97,80,0,0,0
02:12:20 Jan 06 2021,97,79,0,0,0
02:12:22 Jan 06 2021,97,79,0,0,0
02:12:24 Jan 06 2021,97,79,0,0,0
02:12:26 Jan 06 2021,97,79,1,0,0
02:12:28 Jan 06 2021,97,79,2,0,0
02:12:30 Jan 06 2021,97,79,0,0,0
02:12:32 Jan 06 2021,97,79,0,0,0
02:12:34 Jan 06 2021,97,79,1,0,0
02:12:36 Jan 06 2021,97,78,0,0,0
02:12:38 Jan 06 2021,97,79,0,0,0
02:12:40 Jan 06 2021,97,79,0,0,0
02:12:42 Jan 06 2021,97,79,0,0,0
02:12:44 Jan 06 2021,97,80,0,0,0
02:12:46 Jan 06 2021,97,78,0,0,0
02:12:48 Jan 06 2021,96,78,0,0,0
02:12:50 Jan 06 2021,94,78,0,0,0
02:12:52 Jan 06 2021,93,78,0,0,0
02:12:54 Jan 06 2021,91,78,1,0,0
02:12:56 Jan 06 2021,91,78,0,0,0
02:12:58 Jan 06 2021,91,78,1,0,0
02:13:00 Jan 06 2021,90,78,0,0,0
02:13:02 Jan 06 2021,90,78,0,0,0
02:13:04 Jan 06 2021,90,78,0,0,0
02:13:06 Jan 06 2021,91,78,0,0,0
02:13:08 Jan 06 2021,93,78,0,0,0
02:13:10 Jan 06 2021,95,78,0,0,0
02:13:12 Jan 06 2021,95,78,0,0,0
02:13:14 Jan 06 2021,95,78,0,0,0
02:13:16 Jan 06 2021,95,78,0,0,0
02:13:18 Jan 06 2021,95,78,1,0,0
02:13:20 Jan 06 2021,96,78,0,0,0
02:13:22 Jan 06 2021,97,78,0,0,0
02:13:24 Jan 06 2021,98,78,0,0,0
02:13:26 Jan 06 2021,98,78,0,0,0
02:13:28 Jan 06 2021,98,76,0,0,0
02:13:30 Jan 06 2021,97,76,0,0,0
02:13:32 Jan 06 2021,98,75,0,0,0
02:13:34 Jan 06 2021,98,78,1,0,0
02:13:36 Jan 06 2021,98,78,1,0,0
02:13:38 Jan 06 2021,97,80,0,0,0
02:13:40 Jan 06 2021,97,82,1,0,0
02:13:42 Jan 06 2021,98,82,1,0,0
02:13:44 Jan 06 2021,98,82,1,0,0
02:13:46 Jan 06 2021,98,83,1,0,0
02:13:48 Jan 06 2021,98,84,1,0,0
